epoch,accuracy,auc,categorical_accuracy,categorical_crossentropy,fn,fp,loss,precision,recall,tn,tp,val_accuracy,val_auc,val_categorical_accuracy,val_categorical_crossentropy,val_fn,val_fp,val_loss,val_precision,val_recall,val_tn,val_tp
0,0.6457482576370239,0.7217537760734558,0.6457482576370239,1.1634646654129028,1275731.0,12965.0,1.4327201843261719,0.9553343653678894,0.1785556524991989,6199171.0,277303.0,0.8942476511001587,0.9361084699630737,0.8942476511001587,0.6587138772010803,111108.0,7818.0,0.6783048510551453,0.9627544283866882,0.6452422738075256,1244958.0,202086.0
1,0.8621034622192383,0.9159848093986511,0.8621034622192383,0.5857536196708679,448827.0,78865.0,0.7673749923706055,0.9333388209342957,0.7109999060630798,6133271.0,1104207.0,0.904816210269928,0.95550537109375,0.904816210269928,0.386798232793808,47758.0,17425.0,0.4088379144668579,0.9383972883224487,0.8475130200386047,1235351.0,265436.0
2,0.8833296895027161,0.9408236742019653,0.8833296895027161,0.4182884097099304,271463.0,110903.0,0.5778302550315857,0.9203554391860962,0.8252047300338745,6101233.0,1281571.0,0.9110231995582581,0.963524580001831,0.9110231995582581,0.3091360330581665,36891.0,20253.0,0.33235758543014526,0.9317060112953186,0.882210373878479,1232523.0,276303.0
3,0.8959372639656067,0.9531941413879395,0.8959372639656067,0.34468308091163635,213027.0,116890.0,0.4944973289966583,0.9197678565979004,0.862831711769104,6095246.0,1340007.0,0.9161733388900757,0.9687409400939941,0.9161733388900757,0.2699074149131775,31987.0,20815.0,0.29385507106781006,0.9310811758041382,0.8978683948516846,1231961.0,281207.0
4,0.9045829176902771,0.9608303904533386,0.9045829176902771,0.301959753036499,182861.0,115595.0,0.44234365224838257,0.922198474407196,0.8822556138038635,6096541.0,1370173.0,0.9211223721504211,0.9726845026016235,0.9211223721504211,0.24473050236701965,28864.0,20608.0,0.26920652389526367,0.9324190616607666,0.9078398942947388,1232168.0,284330.0
5,0.9109053611755371,0.9660948514938354,0.9109053611755371,0.273540198802948,163840.0,112949.0,0.40464887022972107,0.9248080849647522,0.8945032954216003,6099187.0,1389194.0,0.9251996874809265,0.9758634567260742,0.9251996874809265,0.22552311420440674,26544.0,20176.0,0.2504384517669678,0.934242844581604,0.9152474403381348,1232600.0,286650.0
6,0.9157951474189758,0.9698892831802368,0.9157951474189758,0.2528672516345978,150706.0,110190.0,0.3763370215892792,0.9271479845046997,0.9029602408409119,6101946.0,1402328.0,0.927837073802948,0.9780596494674683,0.927837073802948,0.21250562369823456,25139.0,19774.0,0.23776030540466309,0.9357630610466003,0.919733464717865,1233002.0,288055.0
7,0.9195587635040283,0.972687840461731,0.9195587635040283,0.23743745684623718,141415.0,107208.0,0.35466158390045166,0.9294139742851257,0.9089427590370178,6104928.0,1411619.0,0.9298166632652283,0.979667603969574,0.9298166632652283,0.2026766687631607,24184.0,19365.0,0.22819724678993225,0.9372031092643738,0.9227826595306396,1233411.0,289010.0
8,0.9223700165748596,0.974745512008667,0.9223700165748596,0.22580718994140625,134784.0,104648.0,0.33825933933258057,0.9312836527824402,0.9132124781608582,6107488.0,1418250.0,0.9315568208694458,0.9808606505393982,0.9315568208694458,0.19510479271411896,23468.0,19026.0,0.220777690410614,0.9383777379989624,0.9250687956809998,1233750.0,289726.0
9,0.9247595071792603,0.9763452410697937,0.9247595071792603,0.21682991087436676,129862.0,102464.0,0.32536575198173523,0.932838499546051,0.9163817167282104,6109672.0,1423172.0,0.9333480000495911,0.9819508790969849,0.9333480000495911,0.18829797208309174,22759.0,18664.0,0.2140558958053589,0.9396180510520935,0.9273325800895691,1234112.0,290435.0
10,0.9267884492874146,0.9775844216346741,0.9267884492874146,0.20959463715553284,125851.0,100220.0,0.3148571848869324,0.934385359287262,0.9189644455909729,6111916.0,1427183.0,0.9344176650047302,0.9825444221496582,0.9344176650047302,0.18394018709659576,22319.0,18425.0,0.20970281958580017,0.9404299855232239,0.928737461566925,1234351.0,290875.0
11,0.9285669326782227,0.9786245226860046,0.9285669326782227,0.20351020991802216,122150.0,98032.0,0.3059388995170593,0.9358813762664795,0.9213474988937378,6114104.0,1430884.0,0.9352542161941528,0.9830211400985718,0.9352542161941528,0.18051210045814514,22046.0,18167.0,0.2062130868434906,0.9412670135498047,0.9296091198921204,1234609.0,291148.0
12,0.9299822449684143,0.9794902205467224,0.9299822449684143,0.19852712750434875,119586.0,96268.0,0.298521488904953,0.9370680451393127,0.9229984879493713,6115868.0,1433448.0,0.9363812804222107,0.9835642576217651,0.9363812804222107,0.17693737149238586,21661.0,17871.0,0.202532097697258,0.9422405362129211,0.930838406085968,1234905.0,291533.0
13,0.9314812421798706,0.98024582862854,0.9314812421798706,0.1940796971321106,116753.0,94323.0,0.291881263256073,0.9383752942085266,0.9248226284980774,6117813.0,1436281.0,0.9372848868370056,0.9839112758636475,0.9372848868370056,0.17412634193897247,21308.0,17681.0,0.19961851835250854,0.9428847432136536,0.9319654703140259,1235095.0,291886.0
14,0.9326692223548889,0.9809228777885437,0.9326692223548889,0.19009073078632355,114617.0,92806.0,0.2859622538089752,0.9393909573554993,0.9261980056762695,6119330.0,1438417.0,0.9380831122398376,0.984285295009613,0.9380831122398376,0.17154555022716522,20992.0,17419.0,0.19689661264419556,0.9437409043312073,0.9329744577407837,1235357.0,292202.0
15,0.9338817000389099,0.9814971685409546,0.9338817000389099,0.1866399049758911,112392.0,91301.0,0.28070753812789917,0.9404018521308899,0.9276306629180908,6120835.0,1440642.0,0.9390154480934143,0.9847630262374878,0.9390154480934143,0.16846995055675507,20610.0,17200.0,0.19370028376579285,0.9444774389266968,0.9341941475868225,1235576.0,292584.0
16,0.9350194334983826,0.9820971488952637,0.9350194334983826,0.18313421308994293,110331.0,89984.0,0.27571237087249756,0.941290020942688,0.9289577603340149,6122152.0,1442703.0,0.9395710229873657,0.9849492311477661,0.9395710229873657,0.1670054942369461,20440.0,17044.0,0.19207505881786346,0.9449834823608398,0.9347369074821472,1235732.0,292754.0
17,0.9358668327331543,0.9825448989868164,0.9358668327331543,0.18048234283924103,108746.0,88693.0,0.2714550495147705,0.942143440246582,0.9299783706665039,6123443.0,1444288.0,0.9402734637260437,0.9853455424308777,0.9402734637260437,0.16466499865055084,20229.0,16864.0,0.18959234654903412,0.9455699920654297,0.9354106187820435,1235912.0,292965.0
18,0.9367373585700989,0.9829769730567932,0.9367373585700989,0.17770232260227203,107400.0,87589.0,0.26749318838119507,0.9428726434707642,0.9308450222015381,6124547.0,1445634.0,0.9408130645751953,0.9855406880378723,0.9408130645751953,0.16305486857891083,20026.0,16678.0,0.1878267228603363,0.9461732506752014,0.9360588192939758,1236098.0,293168.0
19,0.9377727508544922,0.9833821654319763,0.9377727508544922,0.17533007264137268,105640.0,86334.0,0.2638387978076935,0.9437097311019897,0.9319782853126526,6125802.0,1447394.0,0.941346287727356,0.985779881477356,0.941346287727356,0.16149108111858368,19831.0,16535.0,0.18611674010753632,0.9466437101364136,0.9366813898086548,1236241.0,293363.0
