epoch,accuracy,auc,categorical_accuracy,categorical_crossentropy,fn,fp,loss,precision,recall,tn,tp,val_accuracy,val_auc,val_categorical_accuracy,val_categorical_crossentropy,val_fn,val_fp,val_loss,val_precision,val_recall,val_tn,val_tp
0,0.7396895289421082,0.8196187019348145,0.7396895289421082,0.9562289714813232,982606.0,28068.0,1.2049574851989746,0.9531024694442749,0.3672991096973419,6184068.0,570428.0,0.9062721729278564,0.9541090726852417,0.9062721729278564,0.4439133107662201,58262.0,12694.0,0.46600809693336487,0.9525681138038635,0.8139747381210327,1240082.0,254932.0
1,0.8850334286689758,0.941880464553833,0.8850334286689758,0.4311203360557556,296992.0,92965.0,0.5768080353736877,0.9310863614082336,0.8087666034698486,6119171.0,1256042.0,0.9194205403327942,0.9680727124214172,0.9194205403327942,0.28436559438705444,33915.0,17905.0,0.30927154421806335,0.939751148223877,0.891712486743927,1234871.0,279279.0
2,0.9102820754051208,0.9633645415306091,0.9102820754051208,0.3000093102455139,188460.0,98812.0,0.42131152749061584,0.9324771165847778,0.878650426864624,6113324.0,1364574.0,0.928437352180481,0.9765310287475586,0.928437352180481,0.22608423233032227,26823.0,18210.0,0.2525784373283386,0.9402129650115967,0.9143565893173218,1234566.0,286371.0
3,0.9227010011672974,0.9731975793838501,0.9227010011672974,0.24084918200969696,146485.0,95723.0,0.3491125702857971,0.9362812042236328,0.9056781530380249,6116413.0,1406549.0,0.9333831667900085,0.9809297323226929,0.9333831667900085,0.19775743782520294,23707.0,17889.0,0.2255290448665619,0.9418008923530579,0.9243056774139404,1234887.0,289487.0
4,0.9295057058334351,0.9781295657157898,0.9295057058334351,0.2101728618144989,126614.0,92337.0,0.30942490696907043,0.9392022490501404,0.9184731245040894,6119799.0,1426420.0,0.9363014698028564,0.9832201600074768,0.9363014698028564,0.18244145810604095,22131.0,17438.0,0.21098661422729492,0.943475067615509,0.929337739944458,1235338.0,291063.0
5,0.9341804385185242,0.9811878800392151,0.9341804385185242,0.19081354141235352,115046.0,88587.0,0.28350386023521423,0.9419701099395752,0.9259217977523804,6123549.0,1437988.0,0.9389643669128418,0.9849505424499512,0.9389643669128418,0.17078107595443726,20919.0,16899.0,0.199760302901268,0.9453414678573608,0.9332075119018555,1235877.0,292275.0
6,0.937881588935852,0.9832391142845154,0.937881588935852,0.17759792506694794,106888.0,84760.0,0.26573410630226135,0.9446340799331665,0.9311746954917908,6127376.0,1446146.0,0.9408992528915405,0.9858411550521851,0.9408992528915405,0.1640332043170929,20115.0,16478.0,0.19309180974960327,0.946769118309021,0.9357746243476868,1236298.0,293079.0
7,0.9408326148986816,0.9847631454467773,0.9408326148986816,0.16758093237876892,100922.0,81595.0,0.2519499659538269,0.9467988610267639,0.9350162148475647,6130541.0,1452112.0,0.9427415728569031,0.9867372512817383,0.9427415728569031,0.15769565105438232,19410.0,16019.0,0.18668872117996216,0.9482929706573486,0.9380256533622742,1236757.0,293784.0
8,0.9433482885360718,0.9858723878860474,0.9433482885360718,0.15999190509319305,96176.0,78560.0,0.24144352972507477,0.9488347768783569,0.9380722045898438,6133576.0,1456858.0,0.9441049098968506,0.987154483795166,0.9441049098968506,0.15401148796081543,18930.0,15661.0,0.18273982405662537,0.9494684338569641,0.939558207988739,1237115.0,294264.0
9,0.9454268217086792,0.986751914024353,0.9454268217086792,0.15366636216640472,92325.0,76165.0,0.23247937858104706,0.9504415988922119,0.9405518770217896,6135971.0,1460709.0,0.9461292624473572,0.9879886507987976,0.9461292624473572,0.14842326939105988,18255.0,15141.0,0.17686989903450012,0.9511706829071045,0.9417134523391724,1237635.0,294939.0
10,0.9472483992576599,0.9875264167785645,0.9472483992576599,0.14821147918701172,89212.0,73545.0,0.224871426820755,0.9521617293357849,0.9425563216209412,6138591.0,1463822.0,0.9472020268440247,0.988233745098114,0.9472020268440247,0.1457480788230896,17835.0,14859.0,0.17382432520389557,0.9521014094352722,0.9430544376373291,1237917.0,295359.0
11,0.9488961696624756,0.9881631731987,0.9488961696624756,0.14365336298942566,86080.0,71356.0,0.21829472482204437,0.9536140561103821,0.9445729851722717,6140780.0,1466954.0,0.9480992555618286,0.9883673191070557,0.9480992555618286,0.143784761428833,17536.0,14666.0,0.17150305211544037,0.9527397155761719,0.9440091252326965,1238110.0,295658.0
12,0.950391948223114,0.9886956810951233,0.950391948223114,0.13958190381526947,83467.0,69583.0,0.2124464362859726,0.9547913074493408,0.9462555050849915,6142553.0,1469567.0,0.949168860912323,0.988685131072998,0.949168860912323,0.14115853607654572,17149.0,14383.0,0.16848887503147125,0.9536672234535217,0.9452447891235352,1238393.0,296045.0
13,0.9514756202697754,0.9891828298568726,0.9514756202697754,0.13621436059474945,81511.0,68060.0,0.20754486322402954,0.9557932019233704,0.9475150108337402,6144076.0,1471523.0,0.9501299262046814,0.989014744758606,0.9501299262046814,0.1384870558977127,16865.0,14146.0,0.16549955308437347,0.9544375538825989,0.946151614189148,1238630.0,296329.0
14,0.9523764252662659,0.9895502328872681,0.9523764252662659,0.13340583443641663,79961.0,66889.0,0.20359544456005096,0.9565644860267639,0.9485130310058594,6145247.0,1473073.0,0.9507334232330322,0.9891138672828674,0.9507334232330322,0.13722540438175201,16620.0,14006.0,0.163850337266922,0.9549037218093872,0.9469338655471802,1238770.0,296574.0
15,0.9533970355987549,0.9899471998214722,0.9533970355987549,0.1305495798587799,78247.0,65668.0,0.19933542609214783,0.9573710560798645,0.9496166706085205,6146468.0,1474787.0,0.9517136216163635,0.9894983768463135,0.9517136216163635,0.13445477187633514,16277.0,13730.0,0.1607954204082489,0.9558019042015076,0.9480290412902832,1239046.0,296917.0
16,0.9544073343276978,0.9902499914169312,0.9544073343276978,0.1280568689107895,76504.0,64186.0,0.19582287967205048,0.9583401679992676,0.9507390260696411,6147950.0,1476530.0,0.9520073533058167,0.989489734172821,0.9520073533058167,0.13382242619991302,16192.0,13660.0,0.15982013940811157,0.9560293555259705,0.9483004212379456,1239116.0,297002.0
17,0.9551522731781006,0.9905085563659668,0.9551522731781006,0.12602469325065613,75205.0,63353.0,0.1927366405725479,0.9588932394981384,0.9515754580497742,6148783.0,1477829.0,0.9528151750564575,0.9898388385772705,0.9528151750564575,0.1314951479434967,15910.0,13462.0,0.15721917152404785,0.9566784501075745,0.9492008090019226,1239314.0,297284.0
18,0.9556847810745239,0.9907640814781189,0.9556847810745239,0.12411623448133469,74059.0,62563.0,0.18997572362422943,0.9594151973724365,0.9523133635520935,6149573.0,1478975.0,0.9531983137130737,0.9898710250854492,0.9531983137130737,0.13072039186954498,15744.0,13367.0,0.15616784989833832,0.9569939970970154,0.9497308135032654,1239409.0,297450.0
19,0.9563782811164856,0.9909921884536743,0.9563782811164856,0.12228646874427795,72828.0,61692.0,0.1872243881225586,0.9599895477294922,0.9531059861183167,6150444.0,1480206.0,0.953568696975708,0.9900457859039307,0.953568696975708,0.1294754445552826,15605.0,13280.0,0.15466061234474182,0.9572810530662537,0.9501746296882629,1239496.0,297589.0
