epoch,accuracy,auc,categorical_accuracy,categorical_crossentropy,fn,fp,loss,precision,recall,tn,tp,val_accuracy,val_auc,val_categorical_accuracy,val_categorical_crossentropy,val_fn,val_fp,val_loss,val_precision,val_recall,val_tn,val_tp
0,0.8150562047958374,0.8661864995956421,0.8150562047958374,0.9150324463844299,885916.0,34943.0,1.2050453424453735,0.9502279758453369,0.4295578896999359,6177193.0,667118.0,0.9140501022338867,0.9608901143074036,0.9140501022338867,0.349521279335022,37627.0,17060.0,0.3931209444999695,0.9417005181312561,0.8798604011535645,1235716.0,275567.0
1,0.9028578996658325,0.9518287777900696,0.9028578996658325,0.3578280210494995,199107.0,106459.0,0.5333287715911865,0.9271021485328674,0.8717948198318481,6105677.0,1353927.0,0.9201996326446533,0.9700335264205933,0.9201996326446533,0.2618756890296936,28347.0,21379.0,0.30486860871315,0.9301855564117432,0.9094905853271484,1231397.0,284847.0
2,0.9171106219291687,0.9673441648483276,0.9171106219291687,0.268799751996994,150883.0,106429.0,0.41037166118621826,0.9294508695602417,0.9028462767601013,6105707.0,1402151.0,0.9268760085105896,0.977397620677948,0.9268760085105896,0.21988622844219208,24684.0,20783.0,0.2616671323776245,0.9328048229217529,0.9211862087249756,1231993.0,288510.0
3,0.9263016581535339,0.975522518157959,0.9263016581535339,0.22364161908626556,128487.0,99226.0,0.34608039259910583,0.9348813891410828,0.9172670841217041,6112910.0,1424547.0,0.9321634769439697,0.9814059138298035,0.9321634769439697,0.19575044512748718,22589.0,19531.0,0.23679302632808685,0.9370244145393372,0.9278753995895386,1233245.0,290605.0
4,0.9321045279502869,0.9797123074531555,0.9321045279502869,0.1993384212255478,116844.0,93018.0,0.3114370107650757,0.9391724467277527,0.9247640371322632,6119118.0,1436190.0,0.9361482262611389,0.9833933115005493,0.9361482262611389,0.1812828630208969,21360.0,18404.0,0.22163408994674683,0.9406778216362,0.9317994713783264,1234372.0,291834.0
5,0.9356743097305298,0.9822194576263428,0.9356743097305298,0.1847965568304062,110076.0,88571.0,0.2907361090183258,0.9421682357788086,0.9291219711303711,6123565.0,1442958.0,0.9394816160202026,0.9849449396133423,0.9394816160202026,0.17034465074539185,20207.0,17385.0,0.20997603237628937,0.9439865946769714,0.9354808926582336,1235391.0,292987.0
6,0.9385254979133606,0.9838840961456299,0.9385254979133606,0.1743769347667694,104655.0,85019.0,0.2757474184036255,0.9445551633834839,0.9326125383377075,6127117.0,1448379.0,0.9415250420570374,0.9858289361000061,0.9415250420570374,0.16384758055210114,19500.0,16835.0,0.2028169184923172,0.9457860589027405,0.937738299369812,1235941.0,293694.0
7,0.9407598376274109,0.9850927591323853,0.9407598376274109,0.16674518585205078,100341.0,82194.0,0.26429587602615356,0.9464494585990906,0.9353903532028198,6129942.0,1452693.0,0.943558931350708,0.9863730072975159,0.943558931350708,0.1585245132446289,18737.0,16312.0,0.19687458872795105,0.947510838508606,0.9401744604110718,1236464.0,294457.0
8,0.9424030780792236,0.9859033823013306,0.9424030780792236,0.16121046245098114,97117.0,80204.0,0.2557668387889862,0.9477879405021667,0.9374662637710571,6131932.0,1455917.0,0.944254994392395,0.9865863919258118,0.944254994392395,0.15623235702514648,18508.0,16116.0,0.19404061138629913,0.9481470584869385,0.9409056305885315,1236660.0,294686.0
9,0.9440495371818542,0.9867347478866577,0.9440495371818542,0.1558816134929657,93944.0,78291.0,0.24771368503570557,0.9490751028060913,0.939509391784668,6133845.0,1459090.0,0.946362316608429,0.9871807098388672,0.946362316608429,0.15093326568603516,17834.0,15521.0,0.1882566511631012,0.9500741362571716,0.943057656288147,1237255.0,295360.0
